customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,order_date,order_quantity,product_name,product_unit,product_price,category_name,category_description,shipper_name,shipper_phone,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes
"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,"1997-02-03 00:00:00",28,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,Grains/Cereals,"Breads, crackers, pasta, and cereal","Federal Shipping","(503) 555-9931","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,"1997-02-03 00:00:00",6,"Queso Cabrales","1 kg pkg.",21,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,"1997-02-03 00:00:00",18,Lakkalikoori,"500 ml",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,"1997-02-04 00:00:00",10,Chang,"24 - 12 oz bottles",19,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,"1997-02-04 00:00:00",12,"Gustafs Knackebrod","24 - 500 g pkgs.",21,Grains/Cereals,"Breads, crackers, pasta, and cereal","United Package","(503) 555-3199","PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,"1997-02-04 00:00:00",10,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"1997-02-05 00:00:00",5,Spegesild,"4 - 450 g glasses",12,Seafood,"Seaweed and fish","United Package","(503) 555-3199",Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"1997-02-05 00:00:00",40,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,Grains/Cereals,"Breads, crackers, pasta, and cereal","United Package","(503) 555-3199","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"1997-02-05 00:00:00",30,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal","United Package","(503) 555-3199","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"1997-02-05 00:00:00",24,"Rhonbrau Klosterbier","24 - 0.5 l bottles",7.75,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"1997-02-05 00:00:00",15,"Perth Pasties","48 pieces",32.8,Meat/Poultry,"Prepared meats","Speedy Express","(503) 555-9831","Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Toms Spezialitaten","Karin Josephs","Luisenstr. 48",Munster,44087,Germany,"1997-02-06 00:00:00",15,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,Confections,"Desserts, candies, and sweet breads","United Package","(503) 555-3199","Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Toms Spezialitaten","Karin Josephs","Luisenstr. 48",Munster,44087,Germany,"1997-02-06 00:00:00",20,"Sasquatch Ale","24 - 12 oz bottles",14,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Toms Spezialitaten","Karin Josephs","Luisenstr. 48",Munster,44087,Germany,"1997-02-06 00:00:00",15,"Ravioli Angelo","24 - 250 g pkgs.",19.5,Grains/Cereals,"Breads, crackers, pasta, and cereal","United Package","(503) 555-3199","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"1997-02-07 00:00:00",15,"Queso Manchego La Pastora","10 - 500 g pkgs.",38,"Dairy Products",Cheeses,"Federal Shipping","(503) 555-9931","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"1997-02-07 00:00:00",16,Pavlova,"32 - 500 g boxes",17.45,Confections,"Desserts, candies, and sweet breads","Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"1997-02-07 00:00:00",6,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal","Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"1997-02-07 00:00:00",30,"Longlife Tofu","5 kg pkg.",10,Produce,"Dried fruit and bean curd","Federal Shipping","(503) 555-9931","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1997-02-10 00:00:00",45,Chang,"24 - 12 oz bottles",19,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1997-02-10 00:00:00",49,Pavlova,"32 - 500 g boxes",17.45,Confections,"Desserts, candies, and sweet breads","United Package","(503) 555-3199","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1997-02-10 00:00:00",24,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,Meat/Poultry,"Prepared meats","United Package","(503) 555-3199","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1997-02-10 00:00:00",90,"Sirop derable","24 - 500 ml bottles",28.5,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","United Package","(503) 555-3199","Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,"1997-02-10 00:00:00",50,"Schoggi Schokolade","100 - 100 g pieces",43.9,Confections,"Desserts, candies, and sweet breads","United Package","(503) 555-3199","Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1997-02-11 00:00:00",30,"Queso Cabrales","1 kg pkg.",21,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1997-02-11 00:00:00",80,Tourtiere,"16 pies",7.45,Meat/Poultry,"Prepared meats","United Package","(503) 555-3199","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1997-02-11 00:00:00",60,"Louisiana Hot Spiced Okra","24 - 8 oz jars",17,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","United Package","(503) 555-3199","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,"1997-02-12 00:00:00",6,"Queso Cabrales","1 kg pkg.",21,"Dairy Products",Cheeses,"Speedy Express","(503) 555-9831","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,"1997-02-12 00:00:00",12,"Rossle Sauerkraut","25 - 825 g cans",45.6,Produce,"Dried fruit and bean curd","Speedy Express","(503) 555-9831","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
